%MatrixMarket matrix coordinate pattern symmetric 
2113 2113 6632
5927 2070 1430 18 9
5928 1742 1431 8 4
5929 2044 1432 6 6
5930 1484 1433 19 2
5931 1565 1433 23 8
5932 1888 1433 6 7
5933 1535 1435 23 8
5934 1589 1435 25 9
5935 1834 1436 24 4
5936 1883 1436 3 9
5937 1501 1437 16 1
5938 2005 1440 11 9
5939 1567 1442 11 8
5940 1807 1442 24 3
5941 1737 1443 4 2
5942 1746 1443 15 6
5943 1839 1443 20 6
5944 1889 1443 5 1
5945 1945 1443 18 4
5946 2082 1443 14 6
5947 1931 1444 1 5
5948 1453 1446 10 7
5949 1553 1446 24 4
5950 1680 1446 22 4
5951 1724 1446 9 8
5952 1730 1446 24 9
5953 1758 1446 18 7
5954 1769 1446 1 6
5955 2039 1446 4 7
5956 2096 1447 14 2
5957 2109 1447 11 7
5958 1456 1448 6 10
5959 1512 1448 11 1
5960 1583 1448 17 7
5961 1600 1448 13 9
5962 1636 1448 5 1
5963 1779 1448 7 7
5964 2090 1448 2 10
5965 1921 1449 23 1
5966 1939 1449 12 2
5967 1965 1450 8 7
5968 2062 1450 4 6
5969 1800 1452 21 7
5970 1509 1453 5 4
5971 1680 1453 21 1
5972 1730 1453 11 4
5973 1911 1453 12 8
5974 1947 1453 23 10
5975 1964 1453 9 1
5976 2039 1453 21 8
5977 2091 1453 11 9
5978 1870 1454 7 3
5979 1957 1456 13 2
5980 1849 1459 2 10
5981 1556 1462 22 1
5982 1730 1465 18 8
5983 1749 1465 15 2
5984 1629 1469 7 10
5985 1718 1469 14 5
5986 1861 1469 20 3
5987 1943 1469 2 3
5988 1522 1470 21 5
5989 2055 1470 11 4
5990 1645 1472 5 7
5991 1665 1472 9 3
5992 1807 1472 21 1
5993 1825 1472 24 9
5994 1851 1472 4 9
5995 1979 1472 24 5
5996 2031 1472 23 9
5997 1563 1473 5 6
5998 1605 1473 11 6
5999 1709 1473 17 1
6000 1792 1474 16 2
6001 2019 1474 5 6
6002 1499 1475 9 7
6003 1539 1475 11 5
6004 1604 1475 5 5
6005 1639 1475 18 4
6006 1689 1475 11 10
6007 1754 1475 21 10
6008 1756 1475 23 7
6009 1761 1475 5 3
6010 1825 1475 5 5
6011 2007 1475 14 7
6012 2015 1475 11 3
6013 2025 1475 1 1
6014 2044 1475 9 4
6015 2047 1475 11 1
6016 2080 1475 23 4
6017 2069 1476 17 2
6018 1543 1477 25 7
6019 1910 1477 19 4
6020 1517 1478 17 4
6021 1706 1478 20 7
6022 2079 1478 2 9
6023 1944 1479 5 10
6024 1586 1480 14 9
6025 1892 1480 17 9
6026 1535 1481 1 7
6027 1805 1482 9 9
6028 1922 1482 20 3
6029 1943 1482 19 2
6030 1769 1483 13 7
6031 1512 1484 14 8
6032 1661 1484 11 8
6033 1779 1484 15 7
6034 1830 1484 2 4
6035 1888 1484 10 3
6036 1927 1484 9 6
6037 2044 1484 18 9
6038 2061 1484 24 3
6039 1512 1485 21 9
6040 1553 1486 20 8
6041 1769 1486 8 7
6042 1889 1486 16 9
6043 2089 1487 14 4
6044 1907 1490 24 3
6045 1889 1493 11 2
6046 1943 1493 9 8
6047 2071 1493 18 8
6048 1519 1494 25 10
6049 1550 1494 21 3
6050 1665 1494 5 6
6051 1706 1494 24 10
6052 1807 1494 14 2
6053 1891 1494 6 6
6054 1535 1495 2 2
6055 1573 1495 14 8
6056 1618 1495 1 8
6057 1734 1495 10 3
6058 1852 1495 14 9
6059 1967 1495 9 2
6060 2015 1495 14 2
6061 1744 1496 21 5
6062 1557 1498 16 8
6063 1539 1499 4 4
6064 1604 1499 12 6
6065 1639 1499 5 5
6066 1663 1499 3 4
6067 1689 1499 24 7
6068 1756 1499 15 5
6069 1825 1499 13 10
6070 2007 1499 13 5
6071 2015 1499 8 9
6072 2025 1499 16 7
6073 2080 1499 15 6
6074 1545 1501 16 10
6075 1612 1501 16 5
6076 1642 1501 2 1
6077 1713 1501 12 6
6078 1734 1501 20 8
6079 1868 1501 18 5
6080 2041 1501 16 9
6081 1589 1503 8 2
6082 1733 1503 23 1
6083 1768 1503 9 6
6084 1665 1506 17 1
6085 1807 1506 2 1
6086 1825 1506 20 10
6087 2031 1506 6 7
6088 1675 1507 5 5
6089 1954 1508 5 10
6090 1870 1510 25 7
6091 2009 1511 25 5
6092 1888 1512 19 5
6093 1800 1513 25 10
6094 2079 1514 6 1
6095 1836 1515 25 2
6096 1708 1516 5 10
6097 1543 1517 8 3
6098 1575 1517 1 7
6099 1576 1517 24 7
6100 1626 1517 3 1
6101 1706 1517 7 1
6102 1767 1517 3 4
6103 1806 1517 4 7
6104 1817 1517 13 5
6105 1856 1517 19 3
6106 1907 1517 13 7
6107 1941 1517 23 9
6108 1943 1517 19 9
6109 2006 1517 9 3
6110 2008 1517 2 4
6111 2058 1517 2 7
6112 1686 1518 25 9
6113 1540 1520 9 1
6114 1636 1521 18 1
6115 1888 1521 15 7
6116 2018 1521 11 9
6117 1967 1522 20 3
6118 2064 1523 19 1
6119 1954 1526 20 5
6120 1550 1528 2 4
6121 1644 1528 5 4
6122 1940 1529 1 2
6123 1958 1531 12 4
6124 2096 1531 15 5
6125 1659 1532 15 10
6126 1865 1532 12 4
6127 1563 1533 6 3
6128 1709 1533 24 6
6129 1543 1534 22 7
6130 1546 1534 10 10
6131 1811 1534 21 7
6132 1589 1535 22 4
6133 1879 1535 5 6
6134 1967 1535 4 2
6135 2015 1535 10 7
6136 2079 1535 5 2
6137 2102 1535 23 7
6138 1665 1536 22 3
6139 1744 1536 12 5
6140 1823 1536 11 5
6141 1849 1536 2 2
6142 1870 1536 17 2
6143 1945 1536 18 3
6144 2059 1536 23 8
6145 2071 1536 7 2
6146 2096 1536 7 5
6147 1639 1539 8 9
6148 1689 1539 22 9
6149 1963 1539 2 4
6150 2007 1539 5 9
6151 2015 1539 19 6
6152 1607 1540 9 1
6153 1977 1540 14 5
6154 1809 1541 25 10
6155 1546 1543 14 8
6156 1653 1543 6 5
6157 1665 1543 12 4
6158 1685 1543 4 6
6159 1712 1543 1 5
6160 1792 1543 14 1
6161 1796 1543 1 2
6162 1811 1543 18 1
6163 1897 1543 22 5
6164 1968 1543 20 1
6165 2093 1543 15 4
6166 1568 1544 6 10
6167 1737 1544 21 9
6168 1816 1544 5 6
6169 1811 1546 14 4
6170 1758 1547 19 3
6171 1988 1549 7 10
6172 1644 1550 8 3
6173 1794 1550 13 5
6174 1952 1550 7 3
6175 1567 1552 13 10
6176 1594 1553 21 6
6177 1784 1553 22 7
6178 1972 1553 3 9
6179 2052 1553 8 4
6180 2080 1553 12 5
6181 2101 1553 15 4
6182 1844 1554 6 3
6183 1737 1557 17 1
6184 1889 1557 7 4
6185 1951 1557 2 2
6186 2082 1557 9 7
6187 2009 1558 7 10
6188 1888 1559 12 10
6189 2044 1559 23 6
6190 1783 1560 25 5
6191 1926 1561 10 3
6192 1639 1562 8 7
6193 2080 1562 6 5
6194 1593 1563 16 6
6195 1609 1563 12 3
6196 1709 1563 14 10
6197 1806 1565 14 4
6198 1622 1567 4 6
6199 1650 1567 21 5
6200 1719 1567 17 6
6201 1760 1567 10 9
6202 1769 1567 4 10
6203 1807 1567 13 8
6204 1809 1567 8 4
6205 1848 1567 15 2
6206 1939 1567 7 9
6207 1996 1567 2 5
6208 2082 1567 8 9
6209 1665 1570 19 10
6210 1807 1570 16 6
6211 1825 1570 19 8
6212 1979 1570 9 10
6213 2031 1570 21 8
6214 1737 1571 23 9
6215 1889 1571 12 5
6216 1951 1571 25 7
6217 2082 1571 7 10
6218 1706 1576 25 8
6219 1767 1576 19 6
6220 1943 1576 9 6
6221 2034 1577 22 6
6222 1811 1578 8 9
6223 2005 1578 10 10
6224 1849 1579 18 8
6225 1600 1581 5 8
6226 1754 1581 8 4
6227 1809 1585 1 9
6228 1600 1586 8 8
6229 1892 1586 20 4
6230 1975 1586 24 8
6231 2046 1586 5 9
6232 1800 1587 12 10
6233 1726 1588 12 8
6234 1733 1589 11 6
6235 1744 1589 3 10
6236 1768 1589 25 5
6237 1967 1589 13 7
6238 2031 1591 7 5
6239 1901 1592 20 5
6240 2096 1592 8 9
6241 1609 1593 17 4
6242 2052 1594 22 4
6243 1934 1595 20 6
6244 1659 1596 5 4
6245 1856 1600 20 3
6246 1935 1600 20 4
6247 1957 1600 9 2
6248 1659 1603 11 2
6249 2095 1603 1 5
6250 1639 1604 22 2
6251 2007 1604 2 7
6252 2015 1604 12 4
6253 2025 1604 4 2
6254 1988 1606 22 5
6255 1730 1609 16 3
6256 1977 1612 9 5
6257 2108 1612 14 10
6258 1806 1614 18 7
6259 1737 1616 18 2
6260 1927 1616 1 8
6261 1816 1617 8 1
6262 1849 1617 16 4
6263 1918 1620 17 2
6264 1693 1621 2 9
6265 1760 1622 8 3
6266 1809 1622 20 6
6267 1848 1622 17 6
6268 1976 1622 23 1
6269 2046 1622 15 4
6270 2082 1622 12 10
6271 1631 1623 4 3
6272 2061 1625 14 9
6273 2071 1625 25 10
6274 1706 1626 8 7
6275 2044 1632 20 6
6276 2044 1634 13 4
6277 2079 1636 5 8
6278 1645 1638 4 8
6279 1663 1639 13 2
6280 1689 1639 14 2
6281 1752 1639 3 1
6282 1756 1639 14 8
6283 1761 1639 8 4
6284 1798 1639 22 1
6285 1825 1639 15 3
6286 2007 1639 22 1
6287 2015 1639 10 4
6288 2025 1639 17 1
6289 2047 1639 19 1
6290 2080 1639 7 4
6291 1801 1641 18 1
6292 1692 1642 4 7
6293 1948 1642 10 2
6294 2031 1643 8 8
6295 1794 1644 19 5
6296 1952 1644 9 9
6297 1665 1645 3 5
6298 1807 1645 1 5
6299 1825 1645 17 7
6300 1876 1645 10 6
6301 1979 1645 6 9
6302 2031 1645 20 8
6303 2088 1645 5 7
6304 1967 1646 6 3
6305 1726 1648 19 7
6306 1807 1650 6 1
6307 1844 1651 19 2
6308 1665 1653 25 9
6309 1706 1653 1 6
6310 1865 1653 17 9
6311 1918 1653 16 10
6312 2031 1654 8 10
6313 1809 1656 14 9
6314 2090 1657 5 4
6315 1677 1659 16 10
6316 1744 1659 7 6
6317 2044 1659 20 1
6318 1737 1660 18 1
6319 1889 1660 17 3
6320 1951 1660 23 3
6321 2082 1660 2 6
6322 1779 1661 22 6
6323 1858 1661 23 4
6324 1888 1661 17 6
6325 2041 1662 10 6
6326 1825 1663 24 3
6327 1729 1664 16 2
6328 1676 1665 19 3
6329 1743 1665 20 3
6330 1807 1665 20 5
6331 1814 1665 9 1
6332 1820 1665 14 4
6333 1876 1665 3 3
6334 1962 1665 19 4
6335 2017 1665 9 4
6336 2031 1665 2 7
6337 2071 1665 15 7
6338 2076 1665 21 9
6339 2088 1665 10 8
6340 2107 1665 5 2
6341 1945 1667 18 9
6342 2002 1668 5 2
6343 2005 1668 5 5
6344 1969 1669 6 9
6345 1753 1670 7 8
6346 1779 1670 23 6
6347 1809 1670 7 4
6348 1917 1670 10 10
6349 2006 1670 18 10
6350 2024 1670 14 2
6351 1926 1673 8 5
6352 2044 1674 8 5
6353 1727 1675 22 10
6354 1807 1676 14 4
6355 1979 1676 19 6
6356 2031 1676 1 8
6357 1806 1679 17 1
6358 1891 1679 8 6
6359 1730 1680 16 9
6360 1875 1684 22 1
6361 1764 1685 4 9
6362 1792 1685 21 1
6363 2028 1687 14 7
6364 2007 1689 23 10
6365 2015 1689 17 9
6366 1730 1690 7 1
6367 2030 1694 4 1
6368 1806 1697 5 1
6369 1969 1697 2 3
6370 1749 1702 3 7
6371 2089 1703 4 9
6372 1800 1704 11 9
6373 1718 1706 16 1
6374 1817 1706 6 1
6375 1856 1706 16 7
6376 1941 1706 4 6
6377 2006 1706 9 9
6378 2008 1706 10 6
6379 2058 1706 12 1
6380 1766 1709 4 9
6381 1845 1709 22 4
6382 2089 1710 9 9
6383 1807 1712 21 9
6384 1785 1718 4 5
6385 1731 1719 19 1
6386 1807 1719 12 5
6387 1824 1719 18 7
6388 1920 1720 9 3
6389 1730 1723 13 8
6390 1809 1726 17 9
6391 2012 1726 16 2
6392 2044 1726 22 7
6393 2096 1726 3 2
6394 1748 1728 17 9
6395 2072 1728 4 1
6396 1878 1730 5 3
6397 1911 1730 17 6
6398 1947 1730 2 5
6399 1833 1732 14 1
6400 1746 1737 22 10
6401 1799 1737 25 9
6402 1826 1737 15 9
6403 1839 1737 10 9
6404 1889 1737 24 7
6405 1951 1737 14 2
6406 2040 1737 25 2
6407 2082 1737 12 9
6408 1807 1743 6 6
6409 1825 1743 16 1
6410 1979 1743 21 9
6411 2031 1743 22 6
6412 1754 1744 17 3
6413 1824 1744 19 3
6414 1888 1744 12 2
6415 1935 1744 20 7
6416 2071 1744 22 4
6417 1889 1746 9 1
6418 1951 1746 4 3
6419 2082 1746 7 8
6420 2072 1748 15 10
6421 1763 1749 17 6
6422 1904 1749 8 6
6423 1974 1749 24 6
6424 1779 1750 18 9
6425 1824 1754 6 5
6426 1830 1754 13 3
6427 2007 1756 12 7
6428 2015 1756 6 9
6429 1897 1757 11 7
6430 1809 1760 14 4
6431 1848 1760 10 1
6432 1912 1760 2 6
6433 2082 1760 14 8
6434 1794 1763 25 4
6435 1796 1764 2 2
6436 1829 1765 10 5
6437 1943 1767 7 4
6438 2006 1767 20 5
6439 1807 1769 15 2
6440 1849 1770 14 1
6441 2070 1773 8 4
6442 1792 1774 21 1
6443 1949 1779 19 6
6444 2044 1783 24 10
6445 1804 1788 13 10
6446 1816 1788 3 6
6447 1815 1791 6 4
6448 1796 1792 13 6
6449 1811 1792 16 7
6450 1897 1792 18 8
6451 2019 1792 25 2
6452 1949 1793 13 9
6453 1909 1795 10 9
6454 1957 1795 1 3
6455 2112 1795 6 6
6456 1889 1799 22 8
6457 1951 1799 13 4
6458 2082 1799 20 1
6459 1827 1800 9 8
6460 1867 1800 22 5
6461 1886 1800 6 8
6462 1936 1800 13 10
6463 1807 1802 17 10
6464 1856 1803 22 7
6465 1935 1803 7 4
6466 2046 1803 24 2
6467 1816 1804 1 1
6468 2071 1804 15 2
6469 1856 1806 24 5
6470 1891 1806 24 6
6471 1969 1806 6 6
6472 2071 1806 3 6
6473 1876 1807 21 1
6474 1939 1807 13 2
6475 1954 1807 20 1
6476 1996 1807 6 1
6477 2017 1807 4 10
6478 2031 1807 7 7
6479 2072 1807 13 8
6480 2076 1807 14 4
6481 2084 1807 13 10
6482 2088 1807 8 4
6483 2107 1807 3 7
6484 1848 1809 18 5
6485 1966 1809 17 10
6486 1985 1809 3 5
6487 2027 1809 7 6
6488 2044 1809 12 7
6489 2082 1809 9 2
6490 2096 1809 11 4
6491 1897 1811 5 10
6492 1968 1811 10 7
6493 2001 1813 13 1
6494 1979 1814 24 9
6495 2031 1814 13 10
6496 1843 1816 5 3
6497 1991 1816 5 1
6498 1853 1817 4 10
6499 1882 1817 9 1
6500 1979 1820 4 1
6501 2031 1820 23 6
6502 1907 1821 24 5
6503 1954 1822 5 2
6504 1849 1823 13 6
6505 1855 1823 23 4
6506 1907 1823 4 5
6507 2096 1823 1 3
6508 1957 1824 17 9
6509 2071 1824 13 5
6510 2007 1825 10 9
6511 2015 1825 12 2
6512 2031 1825 15 10
6513 2088 1825 3 3
6514 1889 1826 6 2
6515 1906 1826 14 6
6516 2082 1826 9 5
6517 1931 1835 25 4
6518 1889 1839 18 9
6519 2082 1839 3 6
6520 1989 1844 2 4
6521 2063 1844 16 10
6522 1864 1845 20 9
6523 1926 1845 6 8
6524 2082 1847 1 5
6525 1849 1848 5 4
6526 1912 1848 3 10
6527 2027 1848 10 4
6528 2046 1848 19 4
6529 2082 1848 7 2
6530 1865 1849 7 6
6531 1870 1849 14 2
6532 1992 1849 24 7
6533 2096 1849 12 8
6534 2099 1849 3 5
6535 1907 1856 17 10
6536 1935 1856 22 3
6537 2044 1856 21 6
6538 2046 1856 25 10
6539 1983 1859 25 5
6540 1907 1861 4 7
6541 2096 1865 4 2
6542 1945 1872 5 7
6543 2031 1874 13 5
6544 2088 1874 6 3
6545 1979 1876 1 2
6546 2031 1876 17 3
6547 1881 1877 20 3
6548 1976 1877 17 10
6549 2026 1877 13 3
6550 1976 1881 21 4
6551 2027 1882 25 6
6552 1986 1884 23 10
6553 2093 1884 15 9
6554 1919 1889 15 8
6555 1941 1889 2 5
6556 1951 1889 7 9
6557 1976 1889 20 8
6558 1986 1889 6 2
6559 2006 1889 2 2
6560 2061 1889 23 3
6561 2071 1889 5 5
6562 2082 1889 19 8
6563 2053 1890 25 10
6564 1987 1891 3 3
6565 2036 1891 18 4
6566 2044 1900 16 3
6567 1929 1901 11 9
6568 2096 1901 18 1
6569 1907 1902 22 5
6570 1943 1907 25 1
6571 1941 1910 7 10
6572 1920 1912 5 7
6573 1969 1912 20 8
6574 2046 1912 17 3
6575 2082 1912 19 6
6576 2057 1915 24 3
6577 2007 1917 13 10
6578 1980 1931 11 10
6579 2006 1933 2 9
6580 2044 1935 3 8
6581 2046 1935 18 10
6582 1970 1937 22 3
6583 1976 1943 18 1
6584 2002 1943 19 1
6585 2005 1943 14 7
6586 2006 1943 13 5
6587 2075 1943 14 2
6588 2079 1943 22 4
6589 2106 1943 22 5
6590 2059 1945 3 6
6591 1955 1946 21 6
6592 2081 1949 13 8
6593 2082 1951 23 3
6594 2100 1953 17 9
6595 2077 1954 15 1
6596 2096 1958 2 6
6597 2031 1962 9 6
6598 2041 1973 22 5
6599 2006 1976 17 6
6600 2090 1976 15 6
6601 2108 1977 6 2
6602 2017 1979 2 1
6603 2031 1979 13 3
6604 2107 1979 10 7
6605 2008 1986 22 10
6606 2093 1986 2 6
6607 2058 1989 9 1
6608 2061 1993 18 7
6609 2099 1996 9 10
6610 2035 2003 4 3
6611 2024 2006 21 2
6612 2071 2006 17 5
6613 2015 2007 23 8
6614 2025 2007 12 6
6615 2080 2007 15 5
6616 2025 2015 2 6
6617 2047 2015 12 4
6618 2080 2015 24 8
6619 2071 2016 14 1
6620 2031 2017 25 4
6621 2041 2022 25 8
6622 2031 2023 10 3
6623 2046 2027 6 8
6624 2082 2027 3 6
6625 2076 2031 1 10
6626 2088 2031 22 9
6627 2107 2031 21 3
6628 2096 2044 8 5
6629 2101 2052 25 6
6630 2071 2059 11 6
6631 2109 2096 17 7
